,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
354,76,5.403702434442518,2.3978952727983707,1.589235205116581,2.1162555148025524,53.7,-0.0,-0.0,0.0,0.7669185733684963,0.6906151474164733,4202.359863267153,0.8314950095896362,1.9315214116032138,2.2617630984737906,0.8577804533991101,0.3910572646713431,0.3967994399846506,0.7878313165504536,1.0
355,82,5.347896782848375,2.70805020110221,1.824549292051046,2.3513752571634776,54.5,-0.0,0.08948203729616339,16.7,0.9153800070979673,0.774391015461709,4479.783761462615,0.8765406771844265,1.840549633397487,2.2512917986064953,0.7436548550283134,0.5071900185348482,0.33661547450285917,0.8112740652757126,1.0
356,82,5.319774431308154,2.4849066497880004,1.6486586255873816,2.302585092994046,47.1,0.07751569651983915,0.2709137985389503,25.0,0.8056411541002957,0.6906151474164733,5669.404178100274,0.7869658465110383,1.8082887711792655,2.128231705849268,0.6908683884755695,0.42002927421316993,0.3140890507918555,0.5947305108207255,1.0
357,80,5.079370039680118,2.2823823856765264,1.5040773967762742,2.174751721484161,44.6,0.07751569651983915,0.22125263594006567,20.0,0.7210786630469366,0.6208041438200772,5800.953102752212,0.29715912242243286,0.9932517730102833,1.1314021114911006,0.9765320458804622,0.5237861314231449,0.0851446687742671,0.7617587164984477,1.0
358,79,4.969909455915671,2.451005098112319,1.7227665977411035,2.302585092994046,51.1,-0.0,-0.0,0.0,0.644749955377451,0.5887006721899248,5159.160122184183,0.7468203630521019,1.5686159179138452,1.916922612182061,0.3516497216829304,0.3201276917391092,0.3452583875435471,0.6620770165570689,1.0
359,82,4.8373546489791295,2.624668592163159,1.791759469228055,2.2407096892759584,60.0,-0.0,-0.0,0.0,0.8488937549713411,0.7609343206644007,3154.020554102261,0.7869658465110383,1.7047480922384253,2.0541237336955462,0.6494535614872646,0.27616257785105813,0.2586375790080236,0.7878313165504536,1.0
360,82,4.669047011971501,2.33214389523559,1.589235205116581,2.2407096892759584,46.7,-0.0,0.08948203729616339,22.2,0.6658164162179533,0.6302841743839747,3561.0858285894906,0.7743187491717719,1.6486586255873816,2.0014800002101243,0.2988214619446494,0.27616257785105813,0.2811048115301356,0.6188870295382725,1.0
361,75,4.636809247747852,2.0918640616783932,1.3609765531356006,1.840549633397487,54.3,-0.0,-0.0,0.0,0.6221000077489831,0.5887006721899248,4531.234623255123,0.698949325932737,1.5040773967762742,1.824549292051046,0.44103985418949443,0.358047268254181,0.23041724390251297,0.5685698467864093,1.0
362,79,4.61519230368573,2.322387720290225,1.5686159179138452,2.151762203259462,49.8,0.07751569651983915,0.08948203729616339,36.4,0.6854670366325147,0.6208041438200772,4492.617299558054,0.661496628436813,1.0647107369924282,1.4816045409242156,0.9186689134921942,0.5651740521236042,0.19438604813693466,0.7617587164984477,1.0
363,78,4.505552130427524,2.33214389523559,1.4816045409242156,1.9740810260220096,55.7,-0.0,-0.0,0.0,0.8056411541002957,0.7134061867861978,4252.102120054593,0.7318302612653796,1.4350845252893227,1.8082887711792655,0.5457156445144297,0.1635329486034874,0.23041724390251297,0.6620770165570689,1.0
364,78,4.483302354291979,2.2407096892759584,1.3862943611198906,1.916922612182061,52.0,-0.0,0.08948203729616339,0.0,0.7934145943095575,0.7234969148399697,3459.6601458064974,0.7159049121133066,1.4586150226995167,1.8082887711792655,0.6908683884755695,0.358047268254181,0.3140890507918555,0.71659971769317,1.0
365,78,4.483302354291979,2.2407096892759584,1.3862943611198906,1.916922612182061,52.0,-0.0,0.08948203729616339,0.0,0.7934145943095575,0.7234969148399697,3459.6601458064974,0.7159049121133066,1.4586150226995167,1.8082887711792655,0.6908683884755695,0.358047268254181,0.3140890507918555,0.71659971769317,0.0
367,29,4.049691346263317,1.547562508716013,0.832909122935104,1.6486586255873816,31.7,0.21162972018756637,0.5828349421478478,31.1,0.29792749055134,0.4108588550258487,2012.152994675644,0.23802863580066336,0.7419373447293773,0.8754687373539,0.6494535614872646,0.358047268254181,0.14750468755470722,0.540130882592064,1.0
368,29,4.049691346263317,1.547562508716013,0.832909122935104,1.6486586255873816,31.7,0.21162972018756637,0.5828349421478478,31.1,0.29792749055134,0.4108588550258487,2012.152994675644,0.23802863580066336,0.7419373447293773,0.8754687373539,0.6494535614872646,0.358047268254181,0.14750468755470722,0.540130882592064,0.0
370,72,4.449719092257398,1.916922612182061,1.2237754316221157,1.824549292051046,45.4,-0.0,-0.0,0.0,0.5712310863588457,0.5182339992083812,6251.014040108464,0.594273905744182,1.0296194171811583,1.3862943611198906,0.6708733402711899,0.27616257785105813,0.0851446687742671,0.6188870295382725,1.0
371,82,4.39317652729776,2.028148247292285,1.2809338454620642,1.9021075263969205,46.0,-0.0,0.08948203729616339,0.0,0.644749955377451,0.6208041438200772,3803.7926427651855,0.7159049121133066,0.9932517730102833,1.5040773967762742,0.7436548550283134,0.3910572646713431,0.0851446687742671,0.6412704641483012,1.0
372,62,4.39317652729776,2.1972245773362196,1.4350845252893227,1.9459101490553132,52.8,-0.0,0.08948203729616339,33.3,0.6854670366325147,0.6208041438200772,5228.5042736817295,0.6183881500995165,1.252762968495368,1.5686159179138452,0.6264415625808897,0.3201276917391092,0.35889247443002203,0.6996070354076644,1.0
373,78,4.324349662087931,2.0918640616783932,1.33500106673234,1.9600947840472698,45.3,0.15644333616132267,0.430705005713226,35.1,0.6221000077489831,0.5765549554855578,4753.376806677238,0.34931441148878595,0.8754687373538999,1.0647107369924282,0.8860633300302401,0.4684343925496941,0.0851446687742671,0.6412704641483012,1.0
374,75,4.324349662087931,2.0541237336955462,1.33500106673234,1.9315214116032138,47.0,-0.0,-0.0,0.0,0.5976706015915791,0.6634314830392185,1800.1989512127602,0.6407303122437421,1.3862943611198906,1.6863989535702288,0.3516497216829304,0.3201276917391092,0.2586375790080236,0.7325611414638421,1.0
375,82,4.266145801540309,1.8870696490323797,1.0647107369924282,1.62924053973028,47.1,-0.0,0.08948203729616339,18.2,0.703846133817918,0.6477303120001613,4518.342727146403,0.23802863580066336,0.6931471805599453,0.832909122935104,1.0111900429213914,0.5237861314231449,0.0851446687742671,0.71659971769317,1.0
376,74,4.159326868617084,2.0918640616783932,1.33500106673234,1.9740810260220096,45.9,0.07751569651983915,0.22125263594006567,16.0,0.644749955377451,0.5765549554855578,5525.112080767042,0.34931441148878595,0.6931471805599453,0.9162907318741551,0.7095829958039297,0.358047268254181,0.14750468755470722,0.5685698467864093,0.0
377,74,4.123105625617661,1.6863989535702288,1.0296194171811583,1.589235205116581,46.0,-0.0,0.16178226846338922,18.8,0.4390116179883122,0.46008399240101233,4202.359863267153,0.34931441148878595,0.832909122935104,1.0296194171811583,0.8676233794515403,0.4684343925496941,0.14750468755470722,0.6188870295382725,0.0
378,54,4.123105625617661,1.8718021769015913,1.1314021114911006,1.667706820558076,49.8,-0.0,-0.0,0.0,0.5976706015915791,0.6392446272679453,2371.8844934827534,0.680854858880609,1.4586150226995167,1.7749523509116738,0.23907613215866577,0.27616257785105813,0.19438604813693466,0.5947305108207255,1.0
379,74,3.8858718455450894,1.8082887711792655,1.1631508098056809,1.7227665977411035,47.8,-0.0,-0.0,0.0,0.4390116179883122,0.46008399240101233,4479.783761462615,0.594273905744182,1.252762968495368,1.547562508716013,0.3516497216829304,0.1635329486034874,0.14750468755470722,0.540130882592064,0.0
380,36,3.794733192202055,1.916922612182061,1.1939224684724346,1.8562979903656263,43.1,-0.0,0.08948203729616339,50.0,0.5712310863588457,0.5345211638312125,5669.404178100274,0.5681564557062123,0.8754687373538999,1.252762968495368,0.5139912994752368,0.224644719057223,0.14750468755470722,0.5090856577713601,1.0
381,78,3.7815340802378077,1.7749523509116738,1.0647107369924282,1.589235205116581,49.2,-0.0,0.08948203729616339,0.0,0.5712310863588457,0.5635486276538769,3698.7374608604055,0.5397615442071574,1.2237754316221157,1.4816045409242156,0.6264415625808897,0.27616257785105813,0.14750468755470722,0.6188870295382725,1.0
382,67,3.646916505762094,1.547562508716013,0.9555114450274363,1.308332819650179,58.9,-0.0,-0.0,0.0,0.3503934005954423,0.5005443969928645,1251.705543786806,0.5397615442071574,1.2809338454620642,1.5260563034950494,0.47925854459929557,0.3201276917391092,0.3140890507918555,0.5090856577713601,0.0
383,59,3.5777087639996634,1.8082887711792655,1.0647107369924282,1.7227665977411035,41.6,-0.0,0.08948203729616339,0.0,0.5976706015915791,0.5765549554855578,4140.617889817465,0.4747588824439138,0.832909122935104,1.1314021114911006,0.6494535614872646,0.224644719057223,0.14750468755470722,0.6188870295382725,0.0
384,77,3.521363372331802,1.9600947840472698,1.1939224684724346,1.7578579175523736,47.8,-0.0,-0.0,0.0,0.6658164162179533,0.6477303120001613,3437.331838976546,0.594273905744182,0.8754687373538999,1.2809338454620642,0.47925854459929557,0.358047268254181,0.23041724390251297,0.5090856577713601,1.0
385,53,3.5071355833500366,0.9162907318741551,0.4054651081081644,0.9555114450274363,32.6,-0.0,-0.0,0.0,0.29792749055134,0.38191931098202553,2587.445899613019,0.5397615442071574,1.1314021114911006,1.410986973710262,0.2988214619446494,0.1635329486034874,0.3140890507918555,0.4750382931145336,0.0
386,60,3.449637662132068,1.4350845252893227,0.7884573603642702,1.2237754316221157,48.6,-0.0,-0.0,0.0,0.4768356699331749,0.48124510887072386,4806.464586703122,0.43727203389105296,0.9932517730102833,1.2237754316221157,0.3516497216829304,0.1635329486034874,0.2586375790080236,0.5947305108207255,1.0
387,56,3.3466401061363023,1.8870696490323797,1.1939224684724346,1.7404661748405046,49.6,-0.0,-0.0,0.0,0.5425079675904093,0.5182339992083812,5382.789030620205,0.43727203389105296,0.6418538861723948,0.9555114450274363,0.2988214619446494,0.3201276917391092,0.0851446687742671,0.5947305108207255,1.0
388,63,3.286335345030997,1.62924053973028,0.9932517730102833,1.7227665977411035,38.3,-0.0,0.08948203729616339,22.2,0.397110254938538,0.4108588550258487,4766.619471352811,0.29715912242243286,0.4700036292457355,0.6931471805599453,0.6494535614872646,0.3201276917391092,0.0851446687742671,0.5685698467864093,0.0
389,66,3.255764119219941,1.5686159179138452,0.8754687373538999,1.5040773967762742,39.7,-0.0,0.08948203729616339,25.0,0.5425079675904093,0.5345211638312125,4152.927560685847,0.4747588824439138,0.7884573603642702,1.0986122886681098,0.2988214619446494,0.1635329486034874,0.14750468755470722,0.4750382931145336,0.0
390,51,3.24037034920393,1.5686159179138452,0.9555114450274363,1.547562508716013,44.0,-0.0,-0.0,0.0,0.3503934005954423,0.38191931098202553,4700.601263913598,0.4747588824439138,0.5877866649021191,0.9555114450274363,0.44103985418949443,0.1635329486034874,0.14750468755470722,0.3958941675182306,0.0
391,60,3.03315017762062,1.4816045409242156,0.9162907318741551,1.6094379124341003,36.7,-0.0,-0.0,0.0,0.3503934005954423,0.4367507924207706,2088.437712564774,0.43727203389105296,0.6418538861723948,0.9555114450274363,0.2988214619446494,0.27616257785105813,0.0851446687742671,0.437506134655075,0.0
392,59,3.0166206257996713,1.4586150226995167,0.832909122935104,1.5260563034950494,37.3,-0.0,0.08948203729616339,0.0,0.4390116179883122,0.4367507924207706,4900.120143633269,0.3957050101499183,0.5306282510621704,0.8329091229351039,0.5139912994752368,0.3201276917391092,0.14750468755470722,0.3958941675182306,1.0
393,51,3.0,1.7047480922384253,1.0296194171811583,1.5686159179138452,48.2,-0.0,-0.0,0.0,0.4768356699331749,0.5182339992083812,3392.9048955847234,0.3957050101499183,0.5877866649021191,0.8754687373538999,0.23907613215866577,0.1635329486034874,0.19438604813693466,0.437506134655075,0.0
394,47,2.9832867780352594,1.6486586255873816,0.9162907318741551,1.6094379124341003,38.3,-0.0,-0.0,0.0,0.5712310863588457,0.5635486276538769,3922.350194659828,0.17033732724931194,0.33647223662121295,0.47000362924573563,0.2988214619446494,0.3201276917391092,0.0851446687742671,0.437506134655075,0.0
395,38,2.6645825188948455,1.4350845252893227,0.832909122935104,1.5040773967762742,37.3,0.07751569651983915,0.4069537407983114,13.3,0.3503934005954423,0.38191931098202553,3970.313215318896,0.09196398199986441,0.33647223662121295,0.4054651081081644,0.6016417071202653,0.1635329486034874,-0.0,0.437506134655075,1.0
396,43,2.6645825188948455,1.1314021114911006,0.6418538861723948,1.1631508098056809,41.5,-0.0,-0.0,0.0,0.23851302467284768,0.34930377231824844,2183.718928359322,0.3957050101499183,0.5877866649021191,0.8754687373538999,0.3987476023043862,0.1635329486034874,0.0851446687742671,0.2972626115798987,0.0
397,39,2.6267851073127395,0.832909122935104,0.4054651081081644,0.832909122935104,41.2,-0.0,-0.0,0.0,0.23851302467284768,0.31218897509740146,2012.152994675644,0.34931441148878595,0.9162907318741551,1.0986122886681098,0.23907613215866577,0.1635329486034874,0.19438604813693466,0.2972626115798987,0.0
398,39,2.449489742783178,1.4586150226995167,0.832909122935104,1.4350845252893227,41.9,0.07751569651983915,0.22125263594006567,36.4,0.3503934005954423,0.4108588550258487,3792.042862174286,0.29715912242243286,0.4054651081081644,0.6418538861723948,0.44103985418949443,0.08999666475640335,0.0851446687742671,0.4750382931145336,0.0
399,38,2.16794833886788,1.0296194171811583,0.5306282510621704,1.0296194171811583,38.8,-0.0,0.08948203729616339,0.0,0.29792749055134,0.2694720446809901,6608.146463269813,0.17033732724931194,0.26236426446749106,0.4054651081081644,0.44103985418949443,0.08999666475640335,-0.0,0.3494596930950381,1.0
400,82,5.727128425310541,3.091042453358316,2.272125885509337,2.8735646395797834,52.3,-0.0,-0.0,25.0,0.9082002254609389,0.7863844550928037,3606.662484005478,0.9063159025045868,2.151762203259462,2.501435951739211,0.7592163463811189,0.42002927421316993,0.39280746166074204,0.9075308478327245,1.0
401,81,5.477225575051661,2.5649493574615367,1.7578579175523736,2.4069451083182885,48.0,-0.0,0.16178226846338922,18.8,0.7934145943095575,0.6906151474164733,4740.1536568351785,0.6407303122437421,1.8718021769015913,2.066862759472976,0.7739104993595177,0.4456426586320559,0.3140890507918555,0.7475863194783674,1.0
402,80,5.196152422706632,2.2407096892759584,1.4586150226995167,2.0794415416798357,46.9,-0.0,-0.0,0.0,0.7210786630469366,0.6557808638788815,4441.39981019481,0.4747588824439138,0.9932517730102833,1.252762968495368,1.1101394617088092,0.5525986342653407,0.14750468755470722,0.8931904210446829,1.0
403,79,5.128352561983234,2.468099531471619,1.6486586255873816,2.2512917986064953,49.9,-0.0,0.08948203729616339,25.0,0.7934145943095575,0.7024848155372599,4454.175020100572,0.7743187491717719,1.5040773967762742,1.9021075263969205,0.7878113656548181,0.3910572646713431,0.29924943200606724,0.6620770165570689,1.0
404,52,3.5777087639996634,1.6486586255873816,0.9162907318741551,1.667706820558076,35.6,0.15644333616132267,0.4517033630133812,24.5,0.4768356699331749,0.5182339992083812,3348.7839814042477,0.5087610561040318,1.0986122886681098,1.3609765531356006,0.23907613215866577,0.27616257785105813,0.0851446687742671,0.5090856577713601,1.0
405,82,5.089204259999788,2.5952547069568657,1.7749523509116738,2.4765384001174837,44.8,0.07751569651983915,0.2709137985389503,24.1,0.8283119967549247,0.7185488316670979,4595.986058912421,0.698949325932737,1.1939224684724346,1.6094379124341003,0.800984613056342,0.5237861314231449,0.0851446687742671,0.6996070354076644,1.0
406,81,4.979959839195493,2.2512917986064953,1.547562508716013,2.1162555148025524,51.2,-0.0,-0.0,0.0,0.5712310863588457,0.5345211638312125,4726.95001858884,0.6407303122437421,1.667706820558076,1.9021075263969203,0.6908683884755695,0.3201276917391092,0.36901518003705597,0.6188870295382725,1.0
407,81,4.9396356140913875,2.5726122302071057,1.791759469228055,2.509599262378372,44.4,0.15644333616132267,0.430705005713226,32.4,0.7210786630469366,0.6208041438200772,5756.925839322352,0.43727203389105296,0.7884573603642702,1.0647107369924282,0.7436548550283134,0.224644719057223,0.14750468755470722,0.6412704641483012,1.0
408,81,4.888762624632126,2.33214389523559,1.410986973710262,2.0412203288596382,46.2,-0.0,0.08948203729616339,16.7,0.8764649013922563,0.7415644776339285,5172.989719411298,0.5087610561040318,1.0296194171811583,1.308332819650179,0.9466415708586702,0.5651740521236042,0.23041724390251297,0.7617587164984477,1.0
409,80,4.8166378315169185,1.8718021769015913,1.1939224684724346,1.7227665977411035,49.6,-0.0,-0.0,0.0,0.511174291737132,0.5495779744888223,2843.115157349846,0.7743187491717719,1.62924053973028,1.9878743481543455,0.5139912994752368,0.27616257785105813,0.3798823997682754,0.6412704641483012,1.0
410,74,4.701063709417263,2.451005098112319,1.7047480922384253,2.33214389523559,48.4,0.07751569651983915,0.31292318700411914,23.5,0.6658164162179533,0.6000746779102347,5467.946745586833,0.43727203389105296,0.9162907318741551,1.1631508098056809,0.8134886942697257,0.4888342354848041,0.19438604813693466,0.6814744327589825,1.0
411,82,4.5934736311423405,2.302585092994046,1.5686159179138452,2.2082744135228043,46.7,0.07751569651983915,0.31292318700411914,23.1,0.644749955377451,0.5887006721899248,4994.733660004914,0.661496628436813,1.1939224684724346,1.5686159179138452,0.6708733402711899,0.42002927421316993,0.2586375790080236,0.5090856577713601,0.0
412,82,4.571651780264984,1.9021075263969205,1.2237754316221157,1.8718021769015913,44.3,-0.0,0.22125263594006567,11.5,0.4768356699331749,0.5005443969928645,3745.2362438210316,0.3957050101499183,0.9162907318741551,1.1314021114911006,0.8676233794515403,0.5071900185348482,0.19438604813693466,0.6412704641483012,1.0
413,79,4.404543109109048,2.1162555148025524,1.308332819650179,1.8082887711792655,53.6,-0.0,0.08948203729616339,25.0,0.7210786630469366,0.6302841743839747,5919.228256450105,0.6183881500995165,1.2809338454620642,1.589235205116581,0.6016417071202653,0.3910572646713431,0.2586375790080236,0.6188870295382725,1.0
414,80,4.219004621945797,2.2300144001592104,1.4586150226995167,2.1162555148025524,44.8,0.15644333616132267,0.47038280695542706,26.2,0.6658164162179533,0.6000746779102347,5200.707757231745,0.34931441148878595,0.6931471805599453,0.9162907318741551,0.7878113656548181,0.3910572646713431,0.0851446687742671,0.6412704641483012,0.0
415,31,3.5496478698597698,1.410986973710262,0.7884573603642702,1.308332819650179,45.8,-0.0,-0.0,0.0,0.4390116179883122,0.46008399240101233,3549.739628897241,0.594273905744182,1.3609765531356006,1.62924053973028,0.1708631836453742,0.1635329486034874,0.29924943200606724,0.3958941675182306,0.0
416,73,4.1952353926806065,2.066862759472976,1.3862943611198906,2.0412203288596382,44.5,0.07751569651983915,0.31292318700411914,24.3,0.511174291737132,0.46008399240101233,6718.9270111501,0.23802863580066336,0.6418538861723948,0.7884573603642702,0.9030182844926474,0.27616257785105813,-0.0,0.5685698467864093,1.0
417,82,4.147288270665544,2.1633230256605382,1.410986973710262,2.0541237336955462,45.1,-0.0,-0.0,25.0,0.6658164162179533,0.6208041438200772,4415.907695306547,0.6407303122437421,0.9162907318741551,1.3609765531356006,0.7436548550283134,0.5237861314231449,0.19438604813693466,0.6620770165570689,1.0
418,72,4.110960958218893,1.9878743481543455,1.2809338454620642,1.8870696490323797,46.4,-0.0,0.16178226846338922,9.1,0.5712310863588457,0.5495779744888223,4403.190783661362,0.4747588824439138,0.832909122935104,1.1314021114911006,0.7271421832663576,0.42002927421316993,0.0851446687742671,0.540130882592064,0.0
419,82,4.012480529547776,2.186051276738094,1.2809338454620642,1.9878743481543455,41.7,-0.0,0.16178226846338922,26.7,0.8172581069122705,0.7024848155372599,5256.379293682928,0.5087610561040318,0.7419373447293773,1.0986122886681098,0.9186689134921942,0.5651740521236042,0.14750468755470722,0.7998547594759793,1.0
420,78,3.987480407475377,1.6486586255873816,0.8754687373538999,1.4586150226995167,41.3,-0.0,0.16178226846338922,11.1,0.644749955377451,0.5887006721899248,5062.901854072196,0.29715912242243286,0.7884573603642702,0.9555114450274363,0.9109965442907962,0.5071900185348482,0.0851446687742671,0.6412704641483012,0.0
421,67,3.9749213828703582,2.2192034840549946,1.4816045409242156,2.128231705849268,45.6,0.1252616170155166,0.2709137985389503,41.4,0.6221000077489831,0.5887006721899248,4302.15454837017,0.680854858880609,1.1314021114911006,1.547562508716013,0.47925854459929557,0.358047268254181,0.0851446687742671,0.5947305108207255,1.0
422,75,3.96232255123179,1.9600947840472698,1.2237754316221157,1.8562979903656263,44.1,-0.0,0.08948203729616339,0.0,0.6221000077489831,0.5887006721899248,4239.637485748177,0.594273905744182,0.832909122935104,1.252762968495368,0.800984613056342,0.3201276917391092,0.14750468755470722,0.6188870295382725,1.0
423,78,3.7013511046643495,1.7047480922384253,1.1314021114911006,1.62924053973028,50.3,-0.0,0.08948203729616339,40.0,0.29792749055134,0.34930377231824844,3038.0373601094907,0.17033732724931194,0.5306282510621704,0.6418538861723947,0.5139912994752368,0.1635329486034874,-0.0,0.2972626115798987,1.0
424,49,3.687817782917155,1.824549292051046,1.0986122886681098,1.7404661748405046,43.9,-0.0,-0.0,0.0,0.5712310863588457,0.5635486276538769,4239.637485748177,0.594273905744182,1.2237754316221157,1.5260563034950492,0.3516497216829304,0.27616257785105813,0.19438604813693466,0.5947305108207255,1.0
425,78,3.646916505762094,1.5260563034950494,0.9555114450274363,1.410986973710262,51.7,-0.0,-0.0,0.0,0.29792749055134,0.38191931098202553,3027.607519204702,0.4747588824439138,1.1314021114911006,1.3609765531356008,0.47925854459929557,0.224644719057223,0.3452583875435471,0.4750382931145336,1.0
426,38,3.5355339059327378,1.840549633397487,1.0647107369924282,1.7404661748405046,41.6,0.21772467231728912,0.5828349421478478,37.5,0.397110254938538,0.4367507924207706,3780.312335539467,0.17033732724931194,0.7419373447293773,0.832909122935104,0.44103985418949443,0.27616257785105813,0.0851446687742671,0.5090856577713601,0.0
427,55,3.5355339059327378,1.9740810260220096,1.2809338454620642,1.9021075263969205,45.9,0.07751569651983915,0.22125263594006567,26.3,0.511174291737132,0.48124510887072386,4967.603411965946,0.43727203389105296,0.6418538861723948,0.9555114450274363,0.6264415625808897,0.224644719057223,0.0851446687742671,0.4750382931145336,0.0
428,40,3.420526275297414,2.0149030205422647,1.308332819650179,1.8562979903656263,50.9,-0.0,0.08948203729616339,0.0,0.5425079675904093,0.5005443969928645,6129.255488108446,0.34931441148878595,0.4700036292457355,0.7419373447293773,0.6016417071202653,0.3201276917391092,-0.0,0.4750382931145336,0.0
429,47,3.331666249791536,1.308332819650179,0.6931471805599453,1.2809338454620642,38.8,-0.0,-0.0,0.0,0.4390116179883122,0.48124510887072386,4067.166201037302,0.5397615442071574,0.9162907318741551,1.252762968495368,0.5139912994752368,0.1635329486034874,0.23041724390251297,0.437506134655075,0.0
430,45,3.2093613071762426,1.4586150226995167,0.8754687373538999,1.4586150226995167,41.9,-0.0,0.16178226846338922,12.5,0.3503934005954423,0.34930377231824844,5683.941802209428,0.29715912242243286,0.4054651081081644,0.6418538861723948,0.5139912994752368,0.224644719057223,-0.0,0.437506134655075,1.0
431,49,3.0495901363953815,1.3609765531356006,0.7884573603642702,1.33500106673234,44.5,0.07751569651983915,0.2709137985389503,18.2,0.23851302467284768,0.31218897509740146,3101.015570566162,0.09196398199986441,0.4700036292457355,0.5306282510621704,0.8770415803515601,0.1635329486034874,-0.0,0.437506134655075,1.0
432,48,3.0495901363953815,1.7047480922384253,0.9932517730102833,1.4816045409242156,49.7,-0.0,0.08948203729616339,0.0,0.5976706015915791,0.6000746779102347,3101.015570566162,0.29715912242243286,0.5877866649021191,0.7884573603642703,0.47925854459929557,0.3201276917391092,0.23041724390251297,0.540130882592064,0.0
433,39,2.9154759474226504,1.410986973710262,0.832909122935104,1.1939224684724346,54.4,-0.0,-0.0,0.0,0.3503934005954423,0.46008399240101233,2344.499106739112,0.5397615442071574,1.0647107369924282,1.3609765531356006,0.3516497216829304,0.3201276917391092,0.19438604813693466,0.3494596930950381,0.0
434,57,2.8809720581775866,1.3609765531356006,0.7884573603642702,1.410986973710262,38.4,-0.0,-0.0,0.0,0.397110254938538,0.4108588550258487,4018.585143299523,0.4747588824439138,0.7419373447293773,1.0647107369924285,0.23907613215866577,0.1635329486034874,0.29924943200606724,0.3958941675182306,1.0
435,57,2.8635642126552705,1.1314021114911006,0.6418538861723948,1.1631508098056809,39.7,0.07751569651983915,0.16178226846338922,23.1,0.23851302467284768,0.2694720446809901,5145.350135244032,0.29715912242243286,0.4700036292457355,0.6931471805599453,0.47925854459929557,0.27616257785105813,-0.0,0.2972626115798987,1.0
436,33,4.110960958218893,1.62924053973028,0.9162907318741551,1.62924053973028,37.3,0.15644333616132267,0.430705005713226,29.0,0.4768356699331749,0.5005443969928645,3207.501633373343,0.29715912242243286,1.0647107369924282,1.1939224684724346,0.8134886942697257,0.4684343925496941,0.19438604813693466,0.5947305108207255,0.0
437,53,3.521363372331802,1.4816045409242156,0.832909122935104,1.4586150226995167,37.9,0.20356948829357321,0.5494514912449691,36.0,0.23851302467284768,0.21963596642318192,7521.776125019512,0.43727203389105296,1.0296194171811583,1.252762968495368,0.2988214619446494,0.224644719057223,-0.0,0.17037011736536814,0.0
438,15,2.8106938645110393,1.0647107369924282,0.5306282510621704,1.252762968495368,27.0,-0.0,-0.0,0.0,0.3503934005954423,0.4108588550258487,3675.603436141245,0.34931441148878595,0.7419373447293773,0.9555114450274363,0.3516497216829304,0.08999666475640335,0.0851446687742671,0.540130882592064,0.0
439,45,2.8106938645110393,1.547562508716013,0.8754687373538999,1.252762968495368,57.1,-0.0,-0.0,0.0,0.4768356699331749,0.6107536573137935,1385.8562029481966,0.4747588824439138,0.6931471805599453,1.0296194171811583,0.3516497216829304,0.224644719057223,0.14750468755470722,0.2972626115798987,0.0
440,55,2.756809750418044,1.308332819650179,0.7884573603642702,1.2809338454620642,44.8,-0.0,0.08948203729616339,0.0,0.23851302467284768,0.31218897509740146,3403.982931906148,0.17033732724931194,0.4700036292457355,0.5877866649021191,0.47925854459929557,0.224644719057223,0.0851446687742671,0.3958941675182306,1.0
441,35,2.3664319132398464,1.0647107369924282,0.6418538861723948,1.0647107369924282,45.5,-0.0,-0.0,0.0,0.0920333825108021,0.31218897509740146,761.4276034376675,0.4747588824439138,0.6931471805599453,1.0296194171811583,0.1708631836453742,-0.0,0.0851446687742671,0.3958941675182306,1.0
442,70,6.016643582596529,3.2068032436339315,2.379546134130174,2.9806186357439426,52.3,-0.0,-0.0,0.0,0.9533607063473244,0.8021487044644164,4177.604981324461,0.9487951106613547,1.9878743481543455,2.451005098112319,0.8253758239258585,0.5873593950179674,0.32636239569249176,0.8517696435626121,1.0
443,81,5.8395205282625735,3.0492730404820207,2.2407096892759584,2.917770732084279,47.9,-0.0,0.16178226846338922,22.2,0.8848903780511476,0.7535619677432777,4582.996833457558,0.9433435272230115,2.0014800002101243,2.451005098112319,0.8577804533991101,0.576721788143924,0.2586375790080236,0.8324809515730693,1.0
444,76,5.2345009313209605,2.7788192719904172,1.9740810260220096,2.6602595372658615,46.6,0.07751569651983915,0.22125263594006567,20.0,0.8388446477908392,0.7282621678935765,4441.39981019481,0.5681564557062123,1.1939224684724346,1.4816045409242156,0.9331671108938466,0.4456426586320559,0.0851446687742671,0.8324809515730693,1.0
445,82,5.176871642217914,2.424802725718295,1.5686159179138452,2.2512917986064953,44.8,0.1252616170155166,0.31292318700411914,31.7,0.8172581069122705,0.7024848155372599,5270.346250288372,0.7318302612653796,1.252762968495368,1.6863989535702288,0.7739104993595177,0.42002927421316993,0.3140890507918555,0.6814744327589825,1.0
446,76,5.157518783291051,2.388762789235098,1.6486586255873816,2.33214389523559,45.2,0.15644333616132267,0.48709243210164754,22.2,0.5976706015915791,0.5765549554855578,4352.517364491266,0.43727203389105296,0.6418538861723948,0.9555114450274363,0.9260535348713544,0.4888342354848041,0.0851446687742671,0.7617587164984477,1.0
