,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Name
238,58,4.753945729601885,2.1041341542702074,1.3609765531356006,2.0412203288596382,43.7,0.15644333616132267,0.47038280695542706,29.0,0.5425079675904093,0.5635486276538769,3549.739628897241,0.3957050101499183,1.0986122886681098,1.2809338454620642,0.8947143896809261,0.358047268254181,0.19438604813693466,0.540130882592064,0.0,Nate Wolters
239,55,5.735852159879995,2.760009940032921,1.9740810260220096,2.6461747973841225,47.5,-0.0,-0.0,0.0,0.8056411541002957,0.7185488316670979,3815.5616808604404,0.7989579239543314,1.8718021769015913,2.186051276738094,0.6264415625808897,0.4888342354848041,0.2586375790080236,0.775151971164067,1.0,Armen Gilliam
240,67,5.630275304103699,2.5952547069568657,1.8082887711792655,2.533696813957432,43.9,0.1252616170155166,0.3488597656823081,33.3,0.7669185733684963,0.6392446272679453,6560.967665482075,0.5397615442071574,1.2237754316221157,1.4816045409242156,1.0602558980517771,0.576721788143924,0.0851446687742671,0.8112740652757126,1.0,Winston Garland
241,42,5.205766033928148,2.151762203259462,1.4350845252893227,2.1972245773362196,40.7,0.07751569651983915,0.2709137985389503,20.0,0.5712310863588457,0.5182339992083812,5859.93260263634,0.594273905744182,1.4350845252893227,1.6863989535702288,0.800984613056342,0.4456426586320559,0.23041724390251297,0.71659971769317,1.0,Joe Wolf
242,35,4.949747468305833,2.4336133554004498,1.667706820558076,2.580216829592325,35.6,0.1777054138059343,0.5494514912449691,22.4,0.644749955377451,0.6000746779102347,4403.190783661362,0.680854858880609,1.0296194171811583,1.4816045409242156,0.7095829958039297,0.42002927421316993,0.2811048115301356,0.71659971769317,1.0,Reggie Williams
244,82,4.919349550499537,2.5416019934645457,1.7227665977411035,2.322387720290225,50.1,-0.0,0.08948203729616339,20.0,0.8056411541002957,0.7415644776339285,2986.0780915772566,0.7468203630521019,1.667706820558076,1.9878743481543455,0.5457156445144297,0.3910572646713431,0.36901518003705597,0.6996070354076644,1.0,Greg Anderson
245,80,4.898979485566356,2.322387720290225,1.4816045409242156,2.1400661634962708,46.1,0.07751569651983915,0.22125263594006567,20.8,0.7805264675484509,0.6634314830392185,5948.994700378257,0.34931441148878595,1.0647107369924282,1.2237754316221157,1.028079550304877,0.5237861314231449,0.19438604813693466,0.71659971769317,1.0,Kevin Johnson
246,81,4.753945729601885,2.1633230256605382,1.410986973710262,1.9878743481543455,50.1,-0.0,-0.0,0.0,0.644749955377451,0.6302841743839747,3218.255022753304,0.7318302612653796,1.5260563034950494,1.8718021769015913,0.5748239257879378,0.358047268254181,0.29924943200606724,0.5685698467864093,1.0,Horace Grant
247,82,4.732863826479693,2.3978952727983707,1.547562508716013,2.151762203259462,48.8,0.21162972018756637,0.5828349421478478,35.5,0.7210786630469366,0.6392446272679453,5396.932815420748,0.594273905744182,0.7884573603642702,1.2237754316221157,0.6908683884755695,0.3910572646713431,0.14750468755470722,0.5947305108207255,1.0,Reggie Miller*
248,61,4.732863826479693,2.3608540011180215,1.5260563034950494,2.302585092994046,40.4,0.1252616170155166,0.3799037611475229,26.7,0.7669185733684963,0.6842814374667768,4570.027080453034,0.5397615442071574,0.832909122935104,1.1939224684724346,0.7436548550283134,0.4456426586320559,0.23041724390251297,0.7325611414638421,1.0,Dennis Hopson
249,66,4.658325879540846,2.2617630984737906,1.547562508716013,2.151762203259462,48.2,-0.0,0.16178226846338922,0.0,0.6221000077489831,0.6634314830392185,2114.20026269112,0.661496628436813,1.252762968495368,1.6094379124341003,0.6016417071202653,0.3910572646713431,0.2586375790080236,0.6814744327589825,1.0,Ken Norman
250,59,4.711687595755898,2.1972245773362196,1.308332819650179,1.9878743481543455,42.3,0.21772467231728912,0.6019507294836387,33.8,0.7372733961684209,0.6392446272679453,5597.011808654954,0.43727203389105296,1.3862943611198906,1.547562508716013,0.6908683884755695,0.3201276917391092,0.3140890507918555,0.4750382931145336,0.0,Ryan Kelly
251,79,4.571651780264984,2.186051276738094,1.4586150226995167,2.0918640616783932,46.3,0.07751569651983915,0.22125263594006567,17.4,0.6221000077489831,0.6302841743839747,2703.8617970833357,0.661496628436813,1.1939224684724346,1.5686159179138452,0.7739104993595177,0.4888342354848041,0.29924943200606724,0.6996070354076644,1.0,Scottie Pippen*
252,82,4.560701700396552,2.2512917986064953,1.410986973710262,1.9878743481543455,49.1,0.07751569651983915,0.2709137985389503,36.7,0.7669185733684963,0.6707135489487778,4994.733660004914,0.6407303122437421,1.2809338454620642,1.6094379124341003,0.6264415625808897,0.42002927421316993,0.3140890507918555,0.6188870295382725,1.0,Derrick McKey
253,79,4.538722287164087,1.791759469228055,1.1314021114911006,1.8562979903656263,39.0,-0.0,0.16178226846338922,18.8,0.4390116179883122,0.4367507924207706,5159.160122184183,0.29715912242243286,0.832909122935104,0.9932517730102834,1.0111900429213914,0.5651740521236042,-0.0,0.6188870295382725,1.0,Muggsy Bogues
254,78,4.527692569068709,2.2082744135228043,1.410986973710262,2.1041341542702074,42.8,-0.0,-0.0,0.0,0.7372733961684209,0.6707135489487778,4377.815235282569,0.594273905744182,1.3862943611198906,1.6486586255873816,0.6494535614872646,0.3910572646713431,0.19438604813693466,0.6412704641483012,1.0,Tellis Frank
255,24,4.183300132670378,1.824549292051046,1.0296194171811583,1.7227665977411035,39.1,0.1777054138059343,0.47038280695542706,38.5,0.5976706015915791,0.5765549554855578,4377.815235282569,0.09196398199986441,0.6931471805599453,0.7419373447293773,0.8676233794515403,0.4684343925496941,0.0851446687742671,0.540130882592064,0.0,Ricky Wilson
256,39,4.06201920231798,1.9021075263969205,1.1631508098056809,1.7404661748405046,45.9,-0.0,-0.0,0.0,0.644749955377451,0.5635486276538769,6436.03262486107,0.661496628436813,1.3862943611198906,1.7047480922384253,0.47925854459929557,0.224644719057223,0.0851446687742671,0.5090856577713601,1.0,Dave Hoppen
257,75,3.872983346207417,1.8870696490323797,1.1314021114911006,1.7578579175523736,43.0,-0.0,-0.0,0.0,0.644749955377451,0.6107536573137935,4152.927560685847,0.43727203389105296,1.1631508098056809,1.3609765531356008,0.5139912994752368,0.3201276917391092,0.32636239569249176,0.6814744327589825,0.0,Dallas Comegys
258,79,3.82099463490856,1.5260563034950494,0.8754687373538999,1.2809338454620642,53.2,-0.0,-0.0,0.0,0.511174291737132,0.5345211638312125,3370.8061997187565,0.6183881500995165,1.1314021114911006,1.4816045409242156,0.3516497216829304,0.27616257785105813,0.19438604813693466,0.437506134655075,1.0,Mark Acres
259,58,3.6193922141707713,1.308332819650179,0.7419373447293773,1.3609765531356006,37.4,0.07751569651983915,0.2709137985389503,24.0,0.29792749055134,0.34930377231824844,4302.15454837017,0.23802863580066336,0.5306282510621704,0.6931471805599453,0.8860633300302401,0.224644719057223,0.0851446687742671,0.540130882592064,0.0,Michael Jackson
260,49,3.449637662132068,1.840549633397487,1.1939224684724346,1.8082887711792655,44.6,-0.0,0.08948203729616339,0.0,0.4768356699331749,0.48124510887072386,4339.897549815527,0.17033732724931194,0.33647223662121295,0.47000362924573563,0.6016417071202653,0.27616257785105813,-0.0,0.540130882592064,0.0,Tony White
261,70,3.2093613071762426,1.6486586255873816,0.9932517730102833,1.5040773967762742,49.6,-0.0,0.16178226846338922,23.1,0.4390116179883122,0.4367507924207706,5467.946745586833,0.43727203389105296,0.832909122935104,1.0986122886681098,0.44103985418949443,0.224644719057223,0.2811048115301356,0.4750382931145336,1.0,Brad Lohaus
262,40,3.082207001484488,1.5686159179138452,0.9555114450274363,1.547562508716013,42.2,0.07751569651983915,0.22125263594006567,20.0,0.4390116179883122,0.38191931098202553,6846.728683933093,0.09196398199986441,0.4700036292457355,0.5306282510621704,0.6708733402711899,0.08999666475640335,0.0851446687742671,0.3958941675182306,0.0,Milt Wagner
263,55,3.0495901363953815,1.410986973710262,0.7884573603642702,1.252762968495368,47.4,-0.0,-0.0,0.0,0.4390116179883122,0.5182339992083812,2577.8670070798853,0.6183881500995165,0.832909122935104,1.2809338454620642,0.2988214619446494,0.1635329486034874,0.19438604813693466,0.3958941675182306,1.0,Chris Dudley
264,59,2.949576240750525,1.252762968495368,0.7419373447293773,1.1631508098056809,47.0,-0.0,-0.0,0.0,0.29792749055134,0.34930377231824844,4505.470287016035,0.23802863580066336,0.33647223662121295,0.5306282510621704,0.7095829958039297,0.358047268254181,-0.0,0.5090856577713601,0.0,Clinton Wheeler
265,44,2.8809720581775866,1.2237754316221157,0.6931471805599453,1.252762968495368,40.4,-0.0,0.16178226846338922,0.0,0.29792749055134,0.31218897509740146,5525.112080767042,0.09196398199986441,0.4054651081081644,0.4700036292457355,0.7592163463811189,0.27616257785105813,-0.0,0.5090856577713601,0.0,Billy Donovan
266,49,2.8809720581775866,1.7047480922384253,1.0296194171811583,1.589235205116581,46.6,-0.0,0.08948203729616339,0.0,0.4768356699331749,0.5005443969928645,4091.5727227757216,0.3957050101499183,0.5306282510621704,0.8329091229351039,0.3516497216829304,0.224644719057223,0.19438604813693466,0.3958941675182306,1.0,Reggie Lewis
267,44,2.756809750418044,0.7419373447293773,0.4054651081081644,0.7884573603642702,38.5,-0.0,-0.0,0.0,0.1705806138711581,0.2694720446809901,1571.102079158985,0.34931441148878595,0.832909122935104,1.0296194171811583,0.2988214619446494,0.1635329486034874,0.19438604813693466,0.3494596930950381,0.0,Martin Nessley
268,41,2.569046515733026,1.0647107369924282,0.5306282510621704,1.0647107369924282,36.7,-0.0,-0.0,0.0,0.3503934005954423,0.38191931098202553,3675.603436141245,0.3957050101499183,0.7419373447293773,0.9932517730102834,0.3516497216829304,0.08999666475640335,0.19438604813693466,0.3958941675182306,0.0,John Stroeder
269,36,2.5099800796022267,0.832909122935104,0.4054651081081644,0.832909122935104,37.5,0.07751569651983915,0.16178226846338922,28.6,0.1705806138711581,0.2694720446809901,3101.015570566162,0.09196398199986441,0.26236426446749106,0.33647223662121295,0.3987476023043862,0.1635329486034874,-0.0,0.3494596930950381,1.0,Bart Kofoed
270,45,4.460941604639093,1.9740810260220096,1.252762968495368,2.0412203288596382,37.7,0.19270057851607109,0.5021159872672408,37.3,0.4390116179883122,0.46008399240101233,4622.022940300941,0.29715912242243286,0.8754687373538999,1.0296194171811581,0.8474816961681515,0.3201276917391092,0.14750468755470722,0.5090856577713601,0.0,Ray McCallum
271,50,2.4899799195977463,0.9932517730102833,0.4054651081081644,0.9932517730102833,31.0,-0.0,-0.0,0.0,0.397110254938538,0.46008399240101233,2986.0780915772566,0.23802863580066336,0.5306282510621704,0.6931471805599453,0.23907613215866577,0.224644719057223,0.0851446687742671,0.2972626115798987,0.0,Ralph Lewis
272,82,6.115553940568262,3.173878458937465,2.302585092994046,3.0301337002713233,45.5,0.1252616170155166,0.47038280695542706,21.3,0.979632857350345,0.8238816947868782,3874.695857777081,0.7609586557127201,1.308332819650179,1.7578579175523739,0.9972184431950831,0.6432725486158793,0.33661547450285917,0.9446856251512078,1.0,Ron Harper
273,82,6.0,2.9856819377004897,2.1633230256605382,2.8678989020441064,46.8,0.20356948829357321,0.5494514912449691,35.5,0.8388446477908392,0.7234969148399697,4661.224387710098,0.7468203630521019,1.9740810260220096,2.2192034840549946,0.9260535348713544,0.4888342354848041,0.14750468755470722,0.8221355846593731,1.0,Chuck Person
274,80,5.822370651203855,2.747270914255491,1.8562979903656263,2.501435951739211,48.5,-0.0,-0.0,0.0,0.9222934700778131,0.7775159829922551,4635.0706027889755,0.8413335947338767,1.8082887711792655,2.186051276738094,0.7436548550283134,0.3910572646713431,0.3874069752934152,0.6996070354076644,1.0,Hot Rod Williams
275,80,5.805170109479997,2.8154087194227095,1.9600947840472698,2.509599262378372,53.8,-0.0,-0.0,0.0,0.9082002254609389,0.7775159829922551,4018.585143299523,0.7318302612653796,1.9740810260220096,2.2082744135228043,0.9400250457667803,0.358047268254181,0.3140890507918555,0.869399294650776,1.0,Brad Daugherty
276,71,5.272570530585627,1.840549633397487,1.0986122886681098,1.6486586255873816,47.5,-0.0,0.08948203729616339,0.0,0.5976706015915791,0.6107536573137935,3122.16046316055,0.6407303122437421,1.4350845252893227,1.7227665977411035,1.1079600242766103,0.5873593950179674,0.2811048115301356,0.775151971164067,1.0,Nate McMillan
277,68,5.029910535983717,2.4336133554004498,1.6486586255873816,2.2512917986064953,49.1,-0.0,0.08948203729616339,0.0,0.7669185733684963,0.6707135489487778,4793.163358137189,0.698949325932737,1.4350845252893227,1.7749523509116738,0.5748239257879378,0.3910572646713431,0.29924943200606724,0.5685698467864093,1.0,Kenny Walker
278,63,5.019960159204453,2.827313621929028,2.0149030205422647,2.580216829592325,53.1,-0.0,-0.0,0.0,0.8676744196155288,0.7644514902051159,3470.8530209388887,0.7743187491717719,1.308332819650179,1.7749523509116738,0.7095829958039297,0.358047268254181,0.2811048115301356,0.7998547594759793,0.0,Walter Berry
279,78,4.764451699828638,2.322387720290225,1.5260563034950494,2.1972245773362196,45.4,0.07751569651983915,0.31292318700411914,22.2,0.7210786630469366,0.6842814374667768,3437.331838976546,0.698949325932737,1.3862943611198906,1.7404661748405046,0.8134886942697257,0.5651740521236042,0.23041724390251297,0.6814744327589825,1.0,John Williams
280,80,4.449719092257398,1.9315214116032138,1.1939224684724346,1.916922612182061,39.6,0.21162972018756637,0.5960294357574715,31.9,0.397110254938538,0.4108588550258487,4967.603411965946,0.34931441148878595,0.9162907318741551,1.0986122886681098,0.44103985418949443,0.4456426586320559,0.0851446687742671,0.23809389815782417,0.0,Kentavious Caldwell-Pope
281,80,4.679743582719036,2.2512917986064953,1.5040773967762742,2.151762203259462,45.5,-0.0,0.08948203729616339,20.0,0.6854670366325147,0.6302841743839747,4415.907695306547,0.7318302612653796,1.308332819650179,1.7227665977411035,0.6264415625808897,0.358047268254181,0.3140890507918555,0.5685698467864093,1.0,Brad Sellers
282,77,4.571651780264984,2.2823823856765264,1.4816045409242156,2.174751721484161,43.0,0.1252616170155166,0.3799037611475229,25.0,0.7372733961684209,0.6634314830392185,4582.996833457558,0.5087610561040318,0.7419373447293773,1.0986122886681098,0.7592163463811189,0.5071900185348482,0.19438604813693466,0.6996070354076644,1.0,David Wingate
283,81,4.560701700396552,2.424802725718295,1.62924053973028,2.341805806147327,43.7,0.1252616170155166,0.3488597656823081,29.8,0.7372733961684209,0.6477303120001613,5396.932815420748,0.43727203389105296,0.8754687373538999,1.1314021114911004,0.9260535348713544,0.42002927421316993,-0.0,0.6620770165570689,1.0,Johnny Dawkins
284,50,4.427188724235731,2.0412203288596382,1.33500106673234,2.1041341542702074,39.7,-0.0,-0.0,0.0,0.5425079675904093,0.5765549554855578,2753.1699877332553,0.680854858880609,1.4586150226995167,1.7749523509116738,0.5748239257879378,0.27616257785105813,0.29924943200606724,0.6996070354076644,1.0,William Bedford
285,80,4.415880433163924,1.840549633397487,1.0986122886681098,1.6863989535702288,45.4,0.1252616170155166,0.31292318700411914,27.9,0.5976706015915791,0.5495779744888223,5062.901854072196,0.34931441148878595,1.0296194171811583,1.1939224684724346,0.9819458362538704,0.4456426586320559,0.0851446687742671,0.7325611414638421,1.0,Jeff Hornacek
286,75,4.324349662087931,2.1400661634962708,1.410986973710262,2.0412203288596382,46.7,-0.0,-0.0,33.3,0.6221000077489831,0.6000746779102347,3780.312335539467,0.7989579239543314,1.7404661748405046,2.0918640616783932,0.44103985418949443,0.42002927421316993,0.3452583875435471,0.6412704641483012,1.0,Roy Tarpley
287,67,4.266145801540309,2.066862759472976,1.2809338454620642,1.9878743481543455,40.8,0.15644333616132267,0.4517033630133812,32.9,0.644749955377451,0.5765549554855578,5859.93260263634,0.34931441148878595,0.832909122935104,1.0296194171811583,0.8770415803515601,0.358047268254181,0.0851446687742671,0.6814744327589825,1.0,Mark Price
288,82,4.219004621945797,1.840549633397487,1.0986122886681098,1.5040773967762742,56.2,-0.0,-0.0,0.0,0.6221000077489831,0.6208041438200772,3090.4716631344077,0.6183881500995165,1.1939224684724346,1.5260563034950492,0.44103985418949443,0.3201276917391092,0.36901518003705597,0.5090856577713601,1.0,John Salley
289,64,4.159326868617084,2.186051276738094,1.4816045409242156,2.066862759472976,49.0,-0.0,0.08948203729616339,22.2,0.5425079675904093,0.5635486276538769,3629.565976558576,0.5681564557062123,1.1631508098056809,1.4586150226995167,0.6016417071202653,0.224644719057223,0.23041724390251297,0.5090856577713601,1.0,Mark Alarie
290,68,3.8858718455450894,2.028148247292285,1.308332819650179,1.7227665977411035,58.1,-0.0,-0.0,0.0,0.6221000077489831,0.5887006721899248,4403.190783661362,0.661496628436813,1.33500106673234,1.667706820558076,0.3516497216829304,0.3201276917391092,0.2586375790080236,0.6412704641483012,1.0,Ben Coleman
291,77,3.872983346207417,2.0149030205422647,1.33500106673234,1.8082887711792655,54.5,-0.0,-0.0,0.0,0.5425079675904093,0.5635486276538769,2812.9632400862242,0.7609586557127201,1.1631508098056809,1.6677068205580763,0.44103985418949443,0.3201276917391092,0.2811048115301356,0.5947305108207255,1.0,Dennis Rodman*
292,68,3.847076812334269,2.028148247292285,1.252762968495368,1.8718021769015913,45.6,-0.0,0.16178226846338922,8.3,0.6854670366325147,0.6302841743839747,4608.994760100517,0.5681564557062123,1.2237754316221157,1.5040773967762742,0.6264415625808897,0.224644719057223,0.14750468755470722,0.540130882592064,1.0,Larry Krystkowiak
293,77,3.7815340802378077,1.824549292051046,1.0647107369924282,1.6094379124341003,47.6,-0.0,-0.0,0.0,0.644749955377451,0.6302841743839747,3283.175892852181,0.5681564557062123,1.2237754316221157,1.5040773967762742,0.3516497216829304,0.224644719057223,0.23041724390251297,0.5685698467864093,1.0,Kenny Gattison
294,66,3.7682887362833544,1.6863989535702288,0.9162907318741551,1.410986973710262,47.1,-0.0,-0.0,0.0,0.644749955377451,0.6208041438200772,3982.352228544893,0.5681564557062123,1.0647107369924282,1.3862943611198906,0.47925854459929557,0.358047268254181,0.14750468755470722,0.437506134655075,1.0,Tim Kempton
295,67,3.687817782917155,1.7227665977411035,1.0986122886681098,1.7404661748405046,42.3,0.07751569651983915,0.2709137985389503,25.0,0.3503934005954423,0.38191931098202553,4428.644036373261,0.5397615442071574,0.9555114450274363,1.2809338454620642,0.7271421832663576,0.358047268254181,0.19438604813693466,0.5090856577713601,0.0,Harold Pressley
296,65,3.6742346141747673,1.8562979903656263,1.0986122886681098,1.6486586255873816,47.6,-0.0,-0.0,0.0,0.644749955377451,0.6208041438200772,3910.4076800918997,0.594273905744182,1.1939224684724346,1.5040773967762742,0.2988214619446494,0.224644719057223,0.19438604813693466,0.5947305108207255,1.0,Kevin Duckworth
297,65,3.63318042491699,1.791759469228055,1.0986122886681098,1.791759469228055,41.3,0.07751569651983915,0.22125263594006567,35.0,0.4768356699331749,0.46008399240101233,4954.06763874637,0.3957050101499183,0.6931471805599453,0.9555114450274363,0.5748239257879378,0.3910572646713431,0.19438604813693466,0.4750382931145336,0.0,Anthony Jones
298,62,3.63318042491699,1.6486586255873816,0.9932517730102833,1.4350845252893227,52.7,-0.0,-0.0,0.0,0.4390116179883122,0.5005443969928645,3359.7855327314,0.5681564557062123,1.1939224684724346,1.4816045409242156,0.2988214619446494,0.224644719057223,0.0851446687742671,0.5090856577713601,1.0,Mike Brown
299,64,3.6193922141707713,1.8718021769015913,1.1314021114911006,1.7404661748405046,45.0,0.07751569651983915,0.22125263594006567,23.5,0.5976706015915791,0.5765549554855578,4079.3597929582697,0.43727203389105296,0.6931471805599453,0.9932517730102833,0.6264415625808897,0.27616257785105813,0.0851446687742671,0.5090856577713601,0.0,Grant Gondrezick
300,59,3.591656999213594,1.8870696490323797,1.2237754316221157,1.6863989535702288,54.4,-0.0,-0.0,0.0,0.4768356699331749,0.5182339992083812,3470.8530209388887,0.594273905744182,0.9932517730102833,1.3609765531356006,0.5457156445144297,0.224644719057223,0.2586375790080236,0.540130882592064,1.0,Billy Thompson
301,70,4.266145801540309,2.128231705849268,1.33500106673234,1.667706820558076,65.9,-0.0,-0.0,0.0,0.703846133817918,0.677655134347368,3218.255022753304,0.6407303122437421,1.3862943611198906,1.6863989535702288,0.5139912994752368,0.3910572646713431,0.3140890507918555,0.5685698467864093,0.0,Mason Plumlee
302,62,3.391164991562634,1.916922612182061,1.2237754316221157,1.840549633397487,44.1,0.15644333616132267,0.4069537407983114,32.0,0.4768356699331749,0.46008399240101233,5340.475623395846,0.43727203389105296,0.6931471805599453,0.9932517730102833,0.44103985418949443,0.27616257785105813,0.0851446687742671,0.5090856577713601,1.0,Rafael Addison
303,35,3.3166247903554,1.5686159179138452,0.9555114450274363,1.62924053973028,39.3,-0.0,-0.0,0.0,0.3503934005954423,0.5495779744888223,976.1561498286595,0.5397615442071574,1.0647107369924282,1.3609765531356006,0.3516497216829304,0.1635329486034874,0.14750468755470722,0.5685698467864093,0.0,Chris Washburn
304,42,3.3166247903554,1.4586150226995167,0.8754687373538999,1.5260563034950494,38.0,0.07751569651983915,0.16178226846338922,33.3,0.3503934005954423,0.38191931098202553,4700.601263913598,0.23802863580066336,0.4054651081081644,0.5877866649021191,0.5457156445144297,0.358047268254181,0.0851446687742671,0.437506134655075,0.0,Keith Smith
305,59,3.271085446759225,1.791759469228055,1.0647107369924282,1.7404661748405046,41.1,-0.0,0.2709137985389503,4.5,0.5712310863588457,0.5182339992083812,6389.509923037139,0.3957050101499183,0.4700036292457355,0.7884573603642702,0.3516497216829304,0.224644719057223,0.0851446687742671,0.4750382931145336,1.0,Johnny Newman
306,45,3.22490309931942,1.6486586255873816,1.0986122886681098,1.62924053973028,48.6,-0.0,0.08948203729616339,0.0,0.1705806138711581,0.21963596642318192,2944.8523738763006,0.43727203389105296,0.6931471805599453,0.9932517730102833,0.3987476023043862,0.1635329486034874,0.14750468755470722,0.2972626115798987,0.0,Johnny Rogers
307,67,3.082207001484488,1.7749523509116738,1.1314021114911006,1.7749523509116738,42.6,0.15644333616132267,0.430705005713226,28.3,0.29792749055134,0.34930377231824844,5228.5042736817295,0.29715912242243286,0.5306282510621704,0.7419373447293773,0.5139912994752368,0.27616257785105813,0.0851446687742671,0.437506134655075,1.0,Dell Curry
308,60,2.949576240750525,1.5686159179138452,0.9555114450274363,1.4816045409242156,46.8,-0.0,-0.0,0.0,0.4390116179883122,0.46008399240101233,3946.293105519598,0.3957050101499183,0.5877866649021191,0.8754687373538999,0.44103985418949443,0.224644719057223,0.19438604813693466,0.3958941675182306,1.0,Buck Johnson
309,41,2.8809720581775866,1.410986973710262,0.7884573603642702,1.3609765531356006,42.7,-0.0,-0.0,0.0,0.4390116179883122,0.4367507924207706,4700.601263913598,0.3957050101499183,0.5306282510621704,0.8329091229351039,0.5748239257879378,0.224644719057223,-0.0,0.3958941675182306,0.0,Clinton Smith
310,62,2.8284271247461903,1.547562508716013,0.8754687373538999,1.4586150226995167,43.6,-0.0,-0.0,0.0,0.511174291737132,0.48124510887072386,4648.137750836123,0.3957050101499183,0.832909122935104,1.0647107369924282,0.2988214619446494,0.08999666475640335,0.0851446687742671,0.3958941675182306,1.0,Dave Feitl
311,43,2.588435821108957,1.4816045409242156,0.7884573603642702,1.410986973710262,37.8,0.07751569651983915,0.22125263594006567,20.0,0.5425079675904093,0.5495779744888223,3326.838210789801,0.23802863580066336,0.5306282510621704,0.6931471805599453,0.47925854459929557,0.224644719057223,0.0851446687742671,0.4750382931145336,0.0,Bob Martin
312,53,3.1780497164141406,1.1314021114911006,0.5877866649021191,0.9932517730102833,45.5,-0.0,-0.0,0.0,0.397110254938538,0.46008399240101233,3027.607519204702,0.43727203389105296,0.9162907318741551,1.1631508098056809,0.23907613215866577,0.08999666475640335,0.2811048115301356,0.3958941675182306,0.0,Bob Martin
313,54,2.449489742783178,1.1939224684724346,0.6418538861723948,1.252762968495368,33.8,0.1252616170155166,0.4069537407983114,31.0,0.23851302467284768,0.31218897509740146,3261.459285421482,0.09196398199986441,0.4054651081081644,0.4700036292457355,0.3987476023043862,0.1635329486034874,-0.0,0.3494596930950381,0.0,Conner Henry
314,50,5.9497899122574065,3.044522437723423,2.1633230256605382,2.8507065015037334,47.4,-0.0,0.08948203729616339,0.0,0.9696227088692889,0.8069025791240816,4557.076796612126,0.8103467161393967,2.0149030205422647,2.302585092994046,0.7592163463811189,0.4888342354848041,0.3874069752934152,0.8931904210446829,0.0,Patrick Ewing
315,82,5.744562646538029,2.89591193827178,2.0794415416798357,2.72785282839839,49.0,-0.0,0.08948203729616339,20.0,0.8676744196155288,0.757306417581811,3910.4076800918997,0.9130612434955779,1.6486586255873816,2.186051276738094,0.8134886942697257,0.5071900185348482,0.2586375790080236,0.8607775564087427,1.0,Xavier McDaniel
316,81,5.531726674375733,2.766319109226186,1.9740810260220096,2.6026896854443837,49.6,-0.0,-0.0,0.0,0.8056411541002957,0.7775159829922551,1856.0352006487842,0.7609586557127201,2.0412203288596382,2.2823823856765264,0.8676233794515403,0.5237861314231449,0.2586375790080236,0.8931904210446829,1.0,Karl Malone*
317,81,5.300943312279429,2.7536607123542622,2.0014800002101243,2.5952547069568657,51.5,-0.0,-0.0,0.0,0.7525254893434863,0.6842814374667768,3874.695857777081,0.7989579239543314,1.7749523509116738,2.1162555148025524,0.5457156445144297,0.27616257785105813,0.2586375790080236,0.7878313165504536,1.0,Wayman Tisdale
318,79,5.138093031466052,2.4932054526026954,1.62924053973028,2.2407096892759584,49.0,-0.0,-0.0,33.3,0.8584933874643507,0.7372864215567513,4648.137750836123,0.7468203630521019,1.8870696490323797,2.151762203259462,0.5457156445144297,0.42002927421316993,0.39559399215688673,0.71659971769317,1.0,Benoit Benjamin
319,55,5.029910535983717,2.70805020110221,1.824549292051046,2.509599262378372,46.3,0.07751569651983915,0.31292318700411914,18.5,0.900737598507056,0.7328553652246133,6830.683701351101,0.4747588824439138,0.832909122935104,1.1314021114911006,0.7436548550283134,0.5237861314231449,0.23041724390251297,0.6412704641483012,1.0,Chris Mullin*
320,81,5.0,2.6026896854443837,1.8562979903656263,2.5257286443082556,46.8,0.07751569651983915,0.22125263594006567,28.0,0.6854670366325147,0.6842814374667768,2520.788650611894,0.5681564557062123,0.8754687373538999,1.252762968495368,0.7592163463811189,0.42002927421316993,0.0851446687742671,0.7325611414638421,1.0,Gerald Wilkins
321,82,4.888762624632126,2.341805806147327,1.5040773967762742,2.1162555148025524,48.1,0.07751569651983915,0.16178226846338922,31.3,0.7934145943095575,0.6842814374667768,5354.560437685937,0.43727203389105296,0.5306282510621704,0.8754687373538999,0.9972184431950831,0.42002927421316993,0.0851446687742671,0.7325611414638421,1.0,Joe Dumars*
322,82,4.159326868617084,1.9459101490553132,1.1314021114911006,1.7749523509116738,42.6,-0.0,-0.0,0.0,0.7210786630469366,0.6477303120001613,4441.39981019481,0.6407303122437421,1.3609765531356006,1.667706820558076,0.5748239257879378,0.3201276917391092,0.2586375790080236,0.5685698467864093,0.0,Cody Zeller
323,77,4.795831523312719,2.3608540011180215,1.5260563034950494,2.0794415416798357,51.9,-0.0,-0.0,0.0,0.7934145943095575,0.7185488316670979,3618.1046301903216,0.8844392594096463,1.840549633397487,2.2617630984737906,0.7095829958039297,0.4456426586320559,0.23041724390251297,0.7878313165504536,1.0,Charles Oakley
324,82,4.54972526643093,2.2300144001592104,1.4350845252893227,1.9878743481543455,50.7,-0.0,-0.0,0.0,0.7372733961684209,0.6966767545831508,3017.196675798972,0.7609586557127201,1.5260563034950494,1.9021075263969205,0.44103985418949443,0.3201276917391092,0.3140890507918555,0.6412704641483012,1.0,Jon Koncak
